Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Last Updated
2025-05-13,159.9199981689453,162.05999755859375,157.5800018310547,160.88999938964844,160.335693359375,24944300,GOOG,2026-06-02 23:15:04
2025-05-14,161.30999755859375,168.33999633789062,160.92999267578125,166.80999755859375,166.2353057861328,31769200,GOOG,2026-06-02 23:15:04
2025-05-15,167.13999938964844,167.50999450683594,163.83999633789062,165.39999389648438,164.8301544189453,22717600,GOOG,2026-06-02 23:15:04
2025-05-16,168.92999267578125,170.64999389648438,166.9499969482422,167.42999267578125,166.85316467285156,36271400,GOOG,2026-06-02 23:15:04
2025-05-19,165.71499633789062,167.9499969482422,165.4149932861328,167.8699951171875,167.29165649414062,21374700,GOOG,2026-06-02 23:15:04
2025-05-20,167.75999450683594,169.67999267578125,164.25999450683594,165.32000732421875,164.75045776367188,33563300,GOOG,2026-06-02 23:15:04
2025-05-21,164.9499969482422,174.52999877929688,164.88999938964844,170.05999755859375,169.47410583496094,45567600,GOOG,2026-06-02 23:15:04
2025-05-22,173.35000610351562,178.1300048828125,171.8800048828125,171.97999572753906,171.3874969482422,45024100,GOOG,2026-06-02 23:15:04
2025-05-23,170.27999877929688,171.2050018310547,169.25999450683594,169.58999633789062,169.00572204589844,24963600,GOOG,2026-06-02 23:15:04
2025-05-27,171.3000030517578,174.2899932861328,171.2100067138672,173.97999572753906,173.38059997558594,24341300,GOOG,2026-06-02 23:15:04
2025-05-28,173.97999572753906,176.47999572753906,173.01499938964844,173.3800048828125,172.7826690673828,25999200,GOOG,2026-06-02 23:15:04
2025-05-29,175.0,175.39999389648438,171.77999877929688,172.9600067138672,172.36412048339844,21174700,GOOG,2026-06-02 23:15:04
2025-05-30,172.41000366210938,173.44000244140625,168.52499389648438,172.85000610351562,172.25450134277344,36258300,GOOG,2026-06-02 23:15:04
2025-06-02,169.00999450683594,171.06199645996094,168.64999389648438,170.3699951171875,169.78305053710938,24742900,GOOG,2026-06-02 23:15:04
2025-06-03,168.86500549316406,169.8000030517578,166.67999267578125,167.7100067138672,167.13221740722656,25386700,GOOG,2026-06-02 23:15:04
2025-06-04,168.27999877929688,169.5800018310547,167.7949981689453,169.38999938964844,168.80642700195312,18508700,GOOG,2026-06-02 23:15:04
2025-06-05,171.6199951171875,172.36000061035156,169.35000610351562,169.80999755859375,169.22499084472656,25375400,GOOG,2026-06-02 23:15:04
2025-06-06,172.3000030517578,175.8300018310547,172.3000030517578,174.9199981689453,174.31736755371094,22258100,GOOG,2026-06-02 23:15:04
2025-06-09,175.8699951171875,177.9149932861328,175.66000366210938,177.6300048828125,177.23081970214844,18817600,GOOG,2026-06-02 23:15:04
2025-06-10,177.75999450683594,182.44500732421875,176.47500610351562,180.00999450683594,179.60543823242188,32908000,GOOG,2026-06-02 23:15:04
